"","AF4_1_a","AF4_1_b","AF4_2_a","AF4_2_b","AF4_3_a","AF4_3_b","MF_1_b","MF_1_a","MF_2_a","MF_2_b","MF_3_a","MF_3_b","SEC_1_a","SEC_1_b","SEC_2_a","SEC_2_b","SEC_3_a","SEC_3_b"
"VPS28",20.0098163186378,20.436122863172,20.0963690040845,19.4408691676109,20.7743921648067,21.2471695769268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BTD",22.5846285864287,22.8210421118553,23.429819436852,23.4513620555653,22.3238859921029,23.0624994391506,23.6960421203168,24.0657895090848,23.7725352738116,23.7604032187922,23.9794558987207,24.0317052406096,NA,NA,NA,NA,NA,NA
"FST",NA,16.1739757151735,NA,NA,NA,NA,19.7234943018025,19.6747129603726,19.4995851036096,19.4448167398372,19.9343502872579,19.6922255590317,NA,NA,NA,NA,NA,NA
"SYNCRIP",23.6594890238874,24.2884166485607,25.5914931277266,25.312505764252,22.312851941828,23.0509247463639,24.224350318552,NA,NA,NA,23.8950426932991,16.0951373736644,NA,NA,NA,NA,18.4316200218195,18.3910715340248
"APOF",NA,NA,NA,NA,NA,NA,22.6208677298601,21.8749123272953,21.9315685693242,22.406653452273,22.3725207673538,22.5189335602606,20.4603969000497,21.4239437626566,20.5168445817005,21.6752786983868,20.6639463196733,21.6747732933482
"CAT",23.8782994294645,23.9838105505053,23.4475837163278,23.6085129284311,23.43364452537,24.0805026738505,18.9150507300283,17.3190281689469,18.9723712450697,18.3820540291853,17.044895679498,18.335412163846,24.1991043673929,23.6778813357496,23.4450593149123,23.7905441836162,22.2707059542438,21.6489197085213
"MAP2K1",21.617332041266,21.9179227058742,20.6364405337805,21.4965485686168,21.4299394436605,21.9565881475526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APEX1",24.0045318408794,24.5074859304423,23.2110398649686,23.3685299071578,23.745093258622,24.8034122178335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IGHA2",26.723382640486,26.7920348278413,27.4105403743571,27.1282936301102,26.3324480056064,27.4922835237987,27.1594251423847,27.4161900964228,27.0618817148676,26.8682065083267,27.4449013930643,27.2794113629623,27.9427958247474,27.8705600080997,28.2257297880189,27.7920348278413,28.5010444711018,28.431812935913
"XPO5",20.0483631425162,20.3774301085747,19.1999406783331,19.4658005352026,19.697240789488,20.370725714265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CCT4",25.5014241776551,25.7845661569375,25.0624994391506,25.0906325781347,25.1261284553468,25.8646690442555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CNDP2",24.3396010354548,24.6331176262672,23.7674926435785,23.9042612233284,23.9179795045762,24.6308980949973,NA,NA,NA,NA,NA,NA,18.2700488936972,NA,16.9865753695067,NA,NA,NA
"CAD",22.9742129067327,23.3073031079073,22.6971033156872,22.9477082719794,22.8839021356939,23.3252593335116,NA,NA,NA,NA,NA,NA,NA,NA,17.5499124861249,17.430673055455,NA,NA
"SEMA4C",22.2813224955636,22.588415217115,21.5534460245206,21.8292245086886,21.8253131698043,22.5435548625346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MVB12A",21.8716172677478,22.1018631739476,21.3221091468611,21.2959538593299,20.4493048434222,21.2534441491563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MADCAM1",23.0707105884699,22.2707059542438,22.7994650333168,23.5285037117114,19.7617703391386,23.1976054633195,23.0772460245198,22.1672956291622,22.6992233675615,22.4014545455986,22.4475837163278,22.7715281568137,16.8808509852665,17.2264441804033,17.623032697069,15.8471797193486,18.2696997085268,15.7916156950935
"RPS4X",23.8112743356065,24.1308482906608,23.1316334308385,23.3059125583627,23.38574446251,23.9707069632311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0604679597552
"NMT1",23.348408311237,23.6163873068774,22.8365342880082,22.9042612233284,22.7795654758791,23.5811840283876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CNTN1",26.0062452556187,26.1332024304938,25.2324244405929,25.3671971633763,25.2774616550116,25.8551931806925,18.4699478042648,19.1559126668393,18.5821052197586,18.3494306953955,18.9326155859028,19.0514426290657,15.5934407291713,NA,16.3791871187776,NA,17.35485198629,17.1417279808761
"APPL1",20.990607443901,21.2082468631543,20.674603492675,20.6738921813122,20.6073158636067,20.9564342981585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PTPA",23.4256434996155,23.5908277823418,22.8534622396569,22.8199533522406,23.0710742458888,23.6362697014931,NA,NA,NA,NA,NA,NA,18.1264272064764,NA,NA,NA,NA,NA
"ALDOB",22.863251626384,23.2110398649686,22.5615079787637,22.5777312264821,22.5141245723382,23.1487992855448,NA,NA,NA,13.7673258147419,NA,NA,NA,NA,NA,NA,NA,NA
"AKR1B1",25.2498854106592,25.4519908178506,24.5509815799221,24.6264487621234,24.8229877561703,25.4040563407869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PAK1IP1",21.1787067886409,21.4312149840507,20.6468900186272,20.6377657882024,20.7055412711652,21.3866824358381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SF3B1",23.4787715940811,23.7285815471603,22.8931918976111,23.1190196233515,23.1672956291622,23.793523933469,NA,NA,NA,NA,19.3483715679741,NA,15.2479497587754,16.5449885740705,16.6130556163372,NA,NA,NA
"PRKD2",20.3775219338244,20.7159645031219,19.2230566128333,19.7653298094211,20.1999107328723,20.7303399403416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COLEC11",NA,NA,19.1022346050714,19.0881075714072,NA,NA,23.4538754621956,23.0624994391506,23.030863773662,23.2919328458676,23.1237627346075,22.9636694124912,25.1983551100191,25.3003369184145,25.1653799536173,25.3784864341902,24.8646690442555,24.8068571675469
"ALDH9A1",25.5768667332728,25.8336421486349,24.9636694124912,25.1026953159762,25.2664228386558,25.7920348278413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.005672790257
"GFPT1",23.8423012312271,24.0788752681045,23.3416382610806,23.1503497371082,23.2834795304273,24.10948636152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EIF2S3",25.3883747185546,25.5011204204078,24.5937740689778,24.75837125361,24.7634458105158,25.5071834469438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCM5",22.1859754610256,22.2592559335002,21.5974920198995,21.8442935367096,21.7120932716677,22.3645279766003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EFEMP1",21.0774344591587,21.7787797946798,21.1518985242037,20.886784644227,20.8872287979693,21.5960514096889,25.1166422072009,25.1437487793686,24.8862301901621,24.8485228482774,24.9583686286679,25.0279147683173,20.1640083005824,19.6428308639459,20.8245866669644,20.4392039018289,19.4881068725639,20.1314588526064
"AIMP2",21.4361970967253,21.6333349567286,20.7453444257657,20.7338205270618,21.5832131796178,21.9208950785228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FAM98A",18.4319749740173,18.8023428082025,18.0976103851539,18.0199598679012,17.9854139291243,18.7031262829587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DPYSL3",21.285114317639,21.8088255575293,20.8409807145846,20.966166041137,20.2844208608465,21.1886401536893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HBB",29.311596652705,24.2169707881864,29.0726538878865,24.7800663247093,29.0353022327566,29.762242218456,22.4501037083064,22.625334281542,22.2563791727447,22.2563791727447,22.8112743356065,22.5261171188745,27.2829495499985,26.667632197196,26.5521549797761,26.3409595054619,26.9649915708616,26.6166677413308
"COL3A1",21.2360796111341,21.7471439981867,20.7543240024443,21.0738290701499,21.1764556284477,21.8034122178335,20.7223406071862,NA,NA,NA,NA,NA,NA,NA,NA,18.0122316896616,NA,NA
"ATP1A1",24.3942753199943,24.6670907466207,23.7002822263547,23.8773635260642,23.8885544939368,24.6118929261682,16.4667774948921,17.0518674196586,NA,16.4012228624644,NA,17.3136509901746,NA,NA,NA,NA,NA,NA
"TNXB",NA,NA,18.5488444804885,19.7020948818675,NA,19.4974795946887,25.3031274319361,25.7644585834889,25.5725364797741,25.6864560714876,25.9179795045762,25.578307267632,21.0030745231378,20.0821282458996,20.9831230412313,19.8027104085893,21.0999397532555,21.2419086899363
"PSMD1",22.5846285864287,22.9279573157718,22.0982840142906,22.1110796195957,22.348408311237,22.9279573157718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HSP90AB1",27.0359052291389,27.2095533166239,26.2480763884273,26.4535615257258,26.4598273120826,27.2067619032264,18.9456381518258,19.2478804727062,20.3339174742059,19.0093065123562,19.3629305099937,19.5065787738465,17.9547075075862,16.2084801473922,18.2213841524798,15.5276816421389,NA,18.4702537264058
"HUWE1",20.8487153857901,21.1866498780094,20.2945052069774,20.275212888941,20.254728776571,21.1341329822527,17.8285598615905,16.461198043151,15.6213364736723,NA,16.2376674538229,16.3544663485068,13.2780922250064,NA,NA,NA,NA,NA
"CDH1",NA,NA,NA,NA,NA,NA,21.362469332252,21.5536039844391,21.4278800710285,21.5243714531402,21.5183799008306,21.4850598186533,NA,NA,14.619549421515,NA,NA,NA
"CFH",24.6891252582636,24.9306666030298,25.9955028750783,25.9781469359445,25.1410219349531,25.6208677298601,26.9077030421558,27.0285472056947,26.4409477182389,26.5255198532726,26.8444579055541,26.9660924446586,26.4024307687379,26.1983551100191,26.6416862013676,26.0041031690471,27.4250237702504,27.3048687659326
"PGK1",27.7214282102378,27.8682065083267,27.1144594620697,27.1917824560956,27.3135440478815,28.0163769571285,16.8740087563608,16.6205205465843,17.8061782775793,17.0441955814338,18.5977725145317,18.8681262333637,21.3627930281092,17.517477167706,19.0306832992372,15.1943336469456,15.2545968478036,18.7878419953246
"TSPAN6",25.0715291388696,25.05920184905,24.4214967887294,24.3936208881206,24.8263863326321,25.2760420287805,NA,NA,NA,NA,NA,NA,NA,NA,15.3142822974025,16.0444261390458,NA,NA
"IGHV3-38",22.429819436852,22.6879734159278,23.0730970026632,23.2939067368797,22.8753080242208,23.4059922817969,21.113936700701,21.1842669989072,20.6992521788048,20.6700778865935,20.4104741253149,21.3396706201979,23.4379186500371,23.3397363964395,23.5978364933105,23.3597051970165,23.757976212198,23.2984894215121
"PRDX2",23.4247034916297,23.5580077060215,22.8689129614744,23.0036743698046,23.010519910719,23.4014545455986,21.8399845372485,20.9024222236647,21.1142608668404,21.6005953348338,21.6971033156872,NA,25.0764307122399,24.8389399831477,24.3544743119364,24.1142608668404,23.2375390903086,22.6784576536188
"IGHV2-26",21.6415900736131,21.8891191989759,21.8286459320969,21.8545446540486,20.9509338749552,22.2167254351832,20.7986742988268,20.6106446013379,20.888177653283,20.6149416440664,20.531773609467,20.9231744010485,21.8437531714832,21.5406431488827,21.9178287646518,21.5884909353707,21.8262008798446,20.6064666635812
"RPS5",22.5840789273109,22.7575847247002,22.0553062697721,22.0240764248264,22.0651044771201,22.7377216381416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TFPI",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7460550083035,NA,NA,20.1559373651082,20.1297647238009,20.1002876150184,19.9498281353104,20.4634146120093,20.8560842865659
"PSMA4",24.3678636891635,24.4971657451784,23.3645279766003,23.884833808339,23.7522581298834,24.4195693401582,NA,NA,17.005416216988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAPZA2",21.5591754074538,21.6496561532847,20.8513807639246,20.8444008191969,21.0624994391506,21.406653452273,NA,17.6309069799279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USP9X",21.5991446518368,21.8182408381998,20.5438229190086,20.7484303740727,21.1401201637394,21.9043240756796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHMT1",22.8384591649327,23.0036743698046,22.1425807628097,22.3100801925779,22.3348362916635,22.9619046476951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APCS",27.3885389504452,27.4983837233351,27.9117081469633,28.2376302587525,27.4456908294949,27.9781469359445,25.1542185917757,25.5725364797741,25.0878033671744,24.9042612233284,24.9746505512198,25.7076725573973,23.05920184905,22.8365342880082,23.0002393799893,22.8307441998047,23.2792342256251,23.0657895090848
"PPCS",22.0830760840493,22.3172654796871,22.2068948224977,22.1048789671589,21.1730732033953,22.4000710827199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MASP1",25.1072095314116,25.1897105652179,24.7725352738116,24.8936548191748,24.6264487621234,25.2763970663216,26.7883053254433,27.0618817148676,26.9748693236884,27.051547178979,27.2426356715798,26.8822702594132,25.6458140869903,25.6567643865508,26.0853739054032,25.7994650333168,25.9225234297212,25.8904112445674
"CLUH",20.6411309531972,20.8903837820725,20.0046278459111,20.1887747530165,20.4844502248975,21.0164567043431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACOT7",23.145693374677,23.2792342256251,22.3321064989079,22.6141418666718,22.6028619418057,23.1672956291622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HMCN2",21.2006017157794,21.5244981949461,20.6404258902774,20.5278091432268,20.5980525001616,21.1642293261144,16.865745351246,17.4386375575517,16.8510413774186,NA,17.2004484587057,16.5476265912974,19.9996422317291,20.1258926882097,20.1367383420349,20.3281149908129,19.9641434133772,19.5150645467637
"CFHR5",NA,NA,NA,NA,NA,NA,21.5020315003502,21.5684831496801,21.2429827487953,21.1039914373348,21.347429432138,21.4725877224577,NA,NA,15.3898699315036,NA,NA,NA
"ANGPTL6",NA,NA,NA,NA,NA,NA,22.7118786683676,22.8210421118553,22.7491918268356,22.8014399755019,22.8423012312271,22.7368610249249,24.2316922938932,24.2013498075986,24.213266819423,23.9188894352534,23.745093258622,23.4450593149123
"CARM1",22.4272637319482,22.5141245723382,21.8423012312271,21.814435781408,21.8726748802706,22.383109402342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECM1",23.3883006110044,23.5230094719183,24.1863137669534,23.8384591649327,22.9700591846494,23.6795430253267,22.863251626384,22.439997221856,22.3725207673538,22.5020315003502,22.3751752207998,22.4247034916297,19.0056190671528,17.3868729036182,18.4984947517949,18.8825934988517,18.9394012997271,18.5403797040575
"POLR2E",20.4765553743353,20.9003391176461,20.1313319875442,20.2542235993399,20.3201086098577,21.0040359417505,17.3691457518611,NA,NA,NA,NA,NA,NA,NA,18.000665763185,NA,17.6608454992655,NA
"RANGAP1",20.812573743938,20.94419158868,20.4518469812142,20.2256663981268,20.4743020728367,21.0877224509939,18.4553232063905,16.2796196486467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITGA2",19.9826928333849,20.35423646624,19.644109766226,19.6761495787644,19.908892460003,20.4631709121566,15.2550027439296,14.115718332822,15.4759613668808,NA,NA,16.5336263085307,18.1841779957389,16.8128854905223,15.6301817895945,17.4541810350813,16.2906740757568,18.2000120658044
"PTPRZ1",NA,NA,NA,NA,NA,NA,24.6864560714876,24.7002822263547,24.7368610249249,24.4904484227996,24.7755524133725,24.7332445985778,20.5634271874471,20.6720756689864,20.7890281100857,20.5654693638423,20.8554608744213,20.1489618510524
"P4HA1",22.3293715311867,22.4750644527499,21.9601377215209,22.0788752681045,21.9743137517934,22.6073845004964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RPS12",21.544607924655,21.5128224282776,21.9686678477471,21.6585240009749,21.043625433589,21.0261242266054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CDC42",23.9161579196866,24.0045318408794,23.3416382610806,23.439997221856,23.4910603825292,23.948599649852,17.434221793481,17.4943712305609,17.6327545670231,17.2251415228354,17.9439970782848,17.4870549278269,20.8671128018947,19.2311358482371,19.0834014147096,18.9026286026217,18.2285589632256,17.9265583444058
"SEPTIN6",21.3813243150172,21.6437659304562,20.8363593819326,20.9167498226946,20.7954000026854,21.5138774384659,NA,NA,NA,NA,NA,NA,17.4538975607493,NA,NA,NA,NA,NA
"DRG1",23.7034541478395,23.312851941828,22.1174351146355,23.2035917583852,22.7076725573973,24.0575502231789,NA,NA,NA,NA,NA,NA,18.9678229045898,NA,17.9073484095709,NA,NA,NA
"DIS3",19.9919438953107,20.1659852754563,19.4739514408672,19.5857694469115,19.5173329855762,20.4110640487672,18.8649145884721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TALDO1",22.7895495644517,23.0902287446707,22.3883747185546,22.3698614209033,22.3348362916635,22.9583686286679,NA,NA,NA,NA,NA,NA,17.736573695671,16.0224566782252,15.4170877260225,NA,NA,NA
"HCFC1",20.9251494653176,21.0285023539377,19.1709617224621,19.49548422085,19.8751808879428,21.037384742458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFM",25.0036743698046,25.0476005627713,25.9179795045762,25.7969925476373,24.8331595612275,25.2570989008917,25.5667425159991,25.1565349343244,25.1320258407527,25.3204469081362,25.4488442625338,25.0998896850639,19.5208488403106,18.7437956862747,17.3725250183827,19.5737692114716,NA,18.2005107213554
"EHD1",23.7160725522537,23.9450308291307,23.1046960028048,23.2678519571886,23.3197581064803,23.9759626886826,NA,17.22960744869,NA,NA,17.624110035763,19.2679616549775,NA,NA,NA,16.773512713332,NA,NA
"ALAD",19.6581905586118,19.5949259417392,19.3628064024087,19.2488402172085,19.2773616455,19.9971532881797,NA,NA,NA,NA,NA,NA,21.6213641999284,21.0150828719467,20.7096610524708,21.0113139427404,19.610401295422,18.6596862186559
"NANS",23.7296190840917,23.9243370000931,23.1110796195957,23.0674317346929,23.274976391622,23.8866953505855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NUDT5",20.3318529120394,20.3460732550824,19.8074162448538,19.8589280358287,19.5250619414877,20.3488837278902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC3A2",24.4361889617277,24.6578548590448,23.9724609999711,23.9724609999711,23.9143340319078,24.6789559689769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7895642102195
"DSTN",23.689658503526,23.9715842481721,23.2506083848867,23.351107460838,22.9188894352534,23.8670283171295,NA,NA,17.0165036324134,NA,17.6374102653213,NA,NA,NA,NA,NA,NA,NA
"IGHV3-72",23.0392564386385,23.5008165991914,23.439997221856,23.355146740306,23.725464451873,24.185557835555,21.8374831883189,22.745093258622,21.9634260033086,22.2534966642115,22.6885918158316,22.859465023053,25.0036743698046,24.8461330928181,24.8908750590838,23.3457041023086,24.8608861642359,23.590351303337
"CD2AP",21.9351708060044,22.0459355942762,21.5117140537476,21.4374594990541,21.38574446251,21.9207075766924,NA,NA,NA,NA,NA,NA,NA,NA,16.9028461370639,NA,NA,NA
"HRG",24.8551931806925,24.9143340319078,25.9671924790549,26.0994884348761,24.6208677298601,25.0772460245198,27.0274929893227,26.8456546663369,26.6971033156872,26.5388988830738,26.6997528941011,26.9338210210556,24.5092995008143,24.3416382610806,24.4725877224577,24.4519908178506,24.5649997796798,24.2169707881864
"IGLV2-18",24.2448144211117,24.3314232428966,24.6419617614947,24.8321939018602,23.8432601511965,24.6297870475486,22.7734507372453,23.05920184905,22.7707937267894,22.7605094118587,23.1596176172086,23.1611564920648,26.7440667946577,26.5954824114402,26.756845399379,26.513522320173,26.9360699615591,26.630620413341
"MINDY3",21.3557591842536,21.7056053905699,20.7907565454226,20.8515340336805,21.1341097884588,21.5106777397445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMPD2",23.3817900652214,23.5880649398777,22.589208574532,22.718164931215,22.8423012312271,23.439997221856,NA,NA,NA,NA,NA,NA,16.7803475251871,NA,NA,NA,NA,NA
"EML4",23.4588891772012,23.6242189393597,22.5937740689778,22.8820369834743,22.8913387245356,23.5568390586989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CNP",22.2038889289294,21.9985535890108,21.233996421554,21.300196133559,20.5039120924959,21.9400576096377,NA,NA,NA,NA,NA,NA,17.1999406783331,NA,NA,NA,NA,NA
"PSMD2",23.6353337481176,23.8941175922472,23.1565349343244,23.2848918604871,23.22875998589,23.828808994899,NA,NA,NA,NA,NA,NA,18.8920980720781,17.7696525629589,17.5345164314809,17.6172127499692,15.9374129033823,NA
"PTGES3",23.439997221856,23.4787715940811,23.0624994391506,22.9654320211905,22.4996006740955,23.2578182701616,19.0532497779229,19.3313477915951,18.6472405778976,18.4784141464811,19.7804869033972,19.1914231398217,NA,NA,NA,NA,NA,NA
"RBP4",21.2562340320507,21.5609872093848,22.05920184905,22.3257847027905,21.3193143440614,21.4079777365352,25.7095142400193,25.9083904216849,25.6295091519413,25.5448055240405,25.7509812955307,26.1507370897863,18.34202256665,17.9215155503418,17.734054639147,17.6268355085187,20.4994323093023,17.3394150972541
"TFRC",25.4738266190911,25.8239595952376,25.152672294692,25.3066080006711,25.2020975117049,25.7440667946577,22.2283210932807,22.5537284184274,22.1856875815387,22.3027888397702,22.4953919924439,22.339307437868,22.657765253291,22.3411300389093,22.3837401468068,22.5513684379645,21.9876800233601,21.9193252707154
"MTR",19.4650442069875,19.7744396222377,18.7854301174514,18.8655701756283,19.1571988841368,19.6774237288992,NA,NA,NA,NA,NA,14.5246825007068,NA,NA,NA,NA,NA,NA
